periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,NUT_PLW screened for acute malnutrition By status Pregnant,NUT_PLW screened for acute malnutrition By status lactating,NUT_Pregnant Women De-Wormed default,NUT_SAM at Beginning of the Month default,NUT_Newborns < 2500 gm default,NUT_MAM at Beginning of the Month default,NUT_Live Births Weighed default,EthioYear,month_name,year_gc,region,EthioMonth,Season,NUT_Children_Weighted_GMP,NUT_Pregnant_Women_IFA_90plus,NUT_SC_Children_TransferredOut,NUT_SC_Children_NonRespondent,NUT_SC_Children_Exit,NUT_SC_Children_Died,NUT_SC_Children_Cured,NUT_SC_Children_Defaulted,NUT_Children_VitaminA,NUT_Children_Dewormed,NUT_Adolescent_Underweight,NUT_SAM_Beginning_SC,NUT_SC_Children_Stabilized,NUT_Children_With_SAM_SC,NUT_SAM_Exits_Total,NUT_SAM_Cure_Rate,NUT_SAM_Mortality_Rate,NUT_MAM_Exits_Total,NUT_MAM_Cure_Rate,NUT_MAM_Mortality_Rate,NUT_PLW_Screened_Total,NUT_PLW_MAM_Rate,NUT_Children_VitaminA_Total,NUT_Children_Admitted_Total,NUT_PLW screened for acute malnutrition By status Pregnant_smoothed,NUT_PLW screened for acute malnutrition By status lactating_smoothed,NUT_Pregnant Women De-Wormed default_smoothed,NUT_SAM at Beginning of the Month default_smoothed,NUT_Newborns < 2500 gm default_smoothed,NUT_MAM at Beginning of the Month default_smoothed,NUT_Live Births Weighed default_smoothed,NUT_Children_Weighted_GMP_smoothed,NUT_Pregnant_Women_IFA_90plus_smoothed,NUT_SC_Children_TransferredOut_smoothed,NUT_SC_Children_NonRespondent_smoothed,NUT_SC_Children_Exit_smoothed,NUT_SC_Children_Died_smoothed,NUT_SC_Children_Cured_smoothed,NUT_SC_Children_Defaulted_smoothed,NUT_Children_VitaminA_smoothed,NUT_Children_Dewormed_smoothed,NUT_Adolescent_Underweight_smoothed,NUT_SAM_Beginning_SC_smoothed,NUT_SC_Children_Stabilized_smoothed,NUT_Children_With_SAM_SC_smoothed,NUT_SAM_Exits_Total_smoothed,NUT_SAM_Cure_Rate_smoothed,NUT_SAM_Mortality_Rate_smoothed,NUT_MAM_Exits_Total_smoothed,NUT_MAM_Cure_Rate_smoothed,NUT_MAM_Mortality_Rate_smoothed,NUT_PLW_Screened_Total_smoothed,NUT_PLW_MAM_Rate_smoothed,NUT_Children_VitaminA_Total_smoothed,NUT_Children_Admitted_Total_smoothed,NUT_Modere_Malnutrition,NUT_Severe_Malnutrition,NUT_TOT_<5_Screened_for_malnutrition,prevalance_acute_malnutration,Acute malnutration rate,IPC_AMN_class,SAM_Rate,IPC_AMN_class_SAM,GPP_mean_ec
201101,Meskerem 2011,201101,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,661.3725,652.5425,358.0,105.56,37.0,61.4525,1463.0,2011,Meskerem,2018,Benishangul Gumuz,1,Kiremt,19360.0,2626.0,22.5375,0.165,51.2025,1.845,30.0575,4.285,313.0,0.0,2.8825,58.84,36.46,52.3,45.1375,0.8138592057364576,0.00441172127410249,15.085,0.8983009276868337,0.001718366460301944,14326.0,0.08327516403741449,313.0,120.34,547.4833333333332,598.7800000000001,330.3333333333333,83.78750000000001,30.0,63.339166666666664,1479.6666666666667,18420.333333333332,2366.0,14.617500000000001,0.22166666666666668,37.876666666666665,1.27,26.065833333333334,3.3366666666666673,488.3333333333333,127.33333333333333,3.195,49.635833333333345,30.735833333333336,46.81,28.523333333333337,0.8391319388294424,0.003798809345623679,14.012500000000001,0.9108846582939627,0.0028812348660546007,10057.0,0.06954821388058856,378.3333333333333,112.76666666666667,232.54666666666668,124.62916666666666,13967.0875,357.17583333333334,2.557267815021087,Minimal (0-3%),0.008923060492509027,Minimal (0-0.5%),0.054856525
201101,Meskerem 2011,201101,tDoLtk2ylu4,Central Ethiopian region,1084709,1367.6841666666667,1345.8525,4677.0,129.205,168.0,87.7725,14147.0,2011,Meskerem,2018,Central Ethiopia,1,Kiremt,164744.0,20035.0,16.2575,0.165,49.9675,1.5975,27.1275,4.84,57000.0,43090.0,2.43,101.69,54.57,78.67,83.465,0.8804687569852641,0.00038002635635650994,16.42,0.9459184225288295,0.0,109211.0,0.10220582175788154,56812.0,166.0975,944.2322222222223,920.2550000000001,4748.666666666667,66.25916666666667,334.0,50.0375,13592.0,167598.33333333334,19120.333333333332,6.033333333333334,0.12583333333333332,17.879166666666666,0.555,10.395833333333334,1.6133333333333333,68704.0,54399.0,1.2925000000000002,35.155833333333334,24.22083333333333,26.459166666666665,31.805833333333336,0.8998489944868745,0.0005391381034725119,8.271666666666667,0.9781912929736168,3.0933821256401904e-05,107117.0,0.09711080916387309,69060.0,72.00416666666666,4207.2175,906.7691666666667,5562.977777777778,5113.986666666667,91.92894293224252,Extremely Critical (>=30%),0.16300068109006366,Minimal (0-0.5%),0.054920225
201101,Meskerem 2011,201101,G9hDiPNoB7d,Dire Dawa City Administration,1056248,204.11,209.1875,405.0,45.6375,22.0,37.0675,1077.0,2011,Meskerem,2018,Dire Dawa,1,Kiremt,1708.0,880.0,11.925,0.155,52.3325,1.1925,31.1775,4.455,4351.0,3017.0,2.9275,62.51,35.42,54.905,13.89,0.8505896739820697,0.0017260853248553432,8.1725,0.8813758208128815,0.00834190428792273,857.0,0.08868144690781797,4351.0,94.945,434.7191666666666,321.6125,269.0,71.02333333333333,21.0,59.720000000000006,950.6666666666666,1530.0,867.0,15.24,0.14,51.626666666666665,1.4825,33.1425,4.87,4293.333333333333,3125.0,3.1841666666666666,64.10166666666666,35.41166666666667,55.05833333333334,23.0425,0.8519512354503994,0.0031060183104036046,11.479999999999999,0.8781276748796968,0.007229426187691356,802.3333333333334,0.14912449075550335,4287.666666666667,102.34166666666665,324.8183333333333,126.23083333333334,18515.008668981485,451.0491666666667,2.4361272237604576,Minimal (0-3%),0.006817757182302055,Minimal (0-0.5%),0.01656965
201101,Meskerem 2011,201101,moBiwh9h5Ce,Gambella Region,1056252,662.315,508.8375,107.0,86.665,13.0,49.125,137.0,2011,Meskerem,2018,Gambella,1,Kiremt,782.0,250.0,17.405,0.23,47.905,1.7525,33.2325,5.535,1.0,11.0,3.8775,53.5,35.435,53.73,29.89,0.8630500236753101,0.004170532324157727,15.155,0.8696030901430448,0.014595823003530906,2809.0,0.11356354574581702,1.0,91.88,530.36,456.035,95.0,69.28416666666668,7.333333333333333,52.07916666666667,224.66666666666666,644.3333333333334,224.0,10.943333333333333,0.19833333333333333,40.28666666666667,1.1466666666666667,30.060000000000002,4.528333333333333,830.6666666666666,144.66666666666666,3.1750000000000003,58.29833333333334,30.700833333333335,49.56333333333333,18.450833333333335,0.8735297942114886,0.003010479562326994,14.460833333333333,0.8786207074377071,0.014277214334009457,2623.0,0.09665181849289116,831.0,72.74083333333333,291.47416666666663,134.06416666666667,15744.222872685186,425.5383333333333,2.702822087659875,Minimal (0-3%),0.00851513394791025,Minimal (0-0.5%),0.04381385
201101,Meskerem 2011,201101,b9nYedsL8te,Harari Region,1056249,391.325,435.215,49.0,67.0275,35.0,76.0025,775.0,2011,Meskerem,2018,Harari,1,Kiremt,4897.0,877.0,14.1,0.32,48.8125,1.495,30.2875,4.05,3749.0,2571.0,2.21,73.035,31.275,56.395,16.29,0.8521686648664212,0.004182733695038484,13.56,0.900131560076034,0.004979159189883524,1142.0,0.06830122591943957,3749.0,84.9625,465.60833333333335,414.62416666666667,87.0,73.235,45.333333333333336,75.88166666666666,710.3333333333334,3768.6666666666665,679.3333333333334,14.830833333333333,0.21166666666666667,47.4775,1.5716666666666665,30.5425,4.25,2857.6666666666665,1871.3333333333333,2.3033333333333332,72.27499999999999,33.04333333333333,55.49333333333334,23.394166666666667,0.8529837913876582,0.004889547472433981,13.158333333333333,0.9033467147522366,0.0025541554097247786,866.0,0.09183083402541099,2861.0,90.94166666666666,758.2775,65.80083333333334,12460.663,824.0783333333334,6.613438894329566,Alert (3-10%),0.005280684770411762,Minimal (0-0.5%),0.03495
201101,Meskerem 2011,201101,XU2wpLlX4Vk,Oromia Region,1056258,97.0,149.0,14686.0,0.0,1801.0,0.0,62734.0,2011,Meskerem,2018,Oromia,1,Kiremt,777604.0,95332.0,0.0,0.0,0.0,0.0,0.0,0.0,549862.0,376489.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.9889890771579747,0.00018100448198735375,561590.0,0.24250966007229474,542661.0,10.0,123.33333333333333,164.33333333333334,15173.333333333334,10.666666666666666,1219.6666666666667,0.0,58268.0,724265.3333333334,85736.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,611902.6666666666,422029.6666666667,0.0,1.3333333333333333,0.0,0.0,4.666666666666667,0.8571428571428571,0.0,0.0,0.9869427307727338,0.00018135246514662791,559585.3333333334,0.24598459129560632,605590.3333333334,44.333333333333336,28660.333333333332,9749.333333333332,3891.666666666667,38409.666666666664,986.9721627408992,Extremely Critical (>=30%),2.5051820128479654,Serious (1-3%),0.0420798
201101,Meskerem 2011,201101,xNUoZIrGKxQ,Sidama Region,1063606,114.69249999999998,134.6425,2374.0,58.525,168.0,83.0125,9192.0,2011,Meskerem,2018,Sidama,1,Kiremt,103634.0,14862.0,1.27,0.0,3.0825,0.3075,4.49,0.0,58560.0,52470.0,1.14,2.8825,7.955,0.7925,9.9225,0.8721471221161431,0.00020305517417236845,7.0675,0.9934900607944798,0.0,72208.0,0.10335419898072236,58360.0,40.775,144.08194444444442,109.09250000000002,2642.0,42.66833333333333,190.33333333333334,47.862500000000004,8690.333333333334,102739.66666666667,14136.333333333334,1.2733333333333332,0.005,2.370833333333333,0.19166666666666665,3.9716666666666662,0.0,54356.333333333336,44199.333333333336,0.4808333333333333,2.4925,7.9025,0.5233333333333333,8.045833333333333,0.8577979194228873,0.0005682343238406739,3.893333333333333,0.9899202654651447,8.547008547008547e-05,68699.33333333333,0.11484808530078207,53889.333333333336,34.439166666666665,5359.135,1705.76,1309.4401064814815,7064.895,539.5355591317315,Extremely Critical (>=30%),1.3026636281849089,Serious (1-3%),0.051572725
201101,Meskerem 2011,201101,PCKGSJoNHXi,Somali Region,1056250,372.1908333333333,438.905,1583.0,64.4325,154.0,86.3475,3610.0,2011,Meskerem,2018,Somali,1,Kiremt,3636.0,3560.0,6.46,0.01,9.5475,0.6025,14.9425,1.585,5457.0,3975.0,1.38,21.945,22.24,32.845,13.0475,0.8632018796345617,0.0004280088637162487,12.265,0.9603423766321566,0.0001723044726955184,11437.0,0.3252601206610125,5384.0,66.68,587.3100000000001,496.5116666666667,1617.0,73.7,128.66666666666666,61.883333333333326,3621.6666666666665,3227.0,3100.3333333333335,12.211666666666666,0.8216666666666667,22.147499999999997,0.7616666666666667,21.378333333333334,2.94,4764.0,3609.6666666666665,1.4075,33.88999999999999,27.5725,40.02166666666667,36.987500000000004,0.838900000952196,0.0008242311302782173,11.531666666666666,0.9261636850857112,0.0028302636754581174,11565.333333333334,0.3692094632003537,4750.333333333333,74.29166666666667,3438.140833333334,1134.1775,15663.710208333334,4572.318333333334,29.190519184278514,Critical (15-30%),0.07240797262685568,Minimal (0-0.5%),0.009540425
201101,Meskerem 2011,201101,a2QIIR2UXcd,South Ethiopia Region,1084722,2193.915833333334,2555.9625,2539.0,65.9975,217.0,129.3175,16048.0,2011,Meskerem,2018,South Ethiopia,1,Kiremt,210553.0,18787.0,1.8025,0.08,3.35,0.2425,2.1725,0.045,54400.0,26723.0,1.1925,3.825,0.3625,0.425,13.285,0.9327678965676556,0.0,18.74,0.9916795006716969,8.547008547008548e-05,139805.0,0.19022209506097779,54396.0,90.2425,780.1758333333336,900.3433333333334,3116.3333333333335,22.5625,366.6666666666667,44.0575,14809.666666666666,209126.33333333334,18785.666666666668,1.1908333333333332,0.02666666666666667,1.3733333333333333,0.08083333333333333,1.8758333333333332,0.015,99330.33333333333,66127.33333333333,0.49166666666666664,1.9858333333333336,4.858333333333333,0.37999999999999995,4.552499999999999,0.9275868511332357,0.00037037037037037035,15.645833333333334,0.9927379668864357,8.7756227294011e-05,137202.0,0.1805572747653337,101302.33333333333,31.951666666666668,11940.025000000001,2625.398333333333,787.6194814814814,14565.423333333334,1849.2969861456886,Extremely Critical (>=30%),3.3333334117067057,Critical (3-5%),0.03384015
201101,Meskerem 2011,201101,HIlnt7Qj8do,South West Ethiopia Region,1065977,454.5225,544.1475,517.0,54.7175,73.0,66.265,3763.0,2011,Meskerem,2018,South West Ethiopia,1,Kiremt,59609.0,3821.0,1.48,0.005,3.3025,0.2425,2.645,0.065,6983.0,4831.0,1.0075,2.885,3.72,0.835,10.75,0.864002978714698,0.0008452548629368576,7.8175,0.9755363796730891,0.00011166253101736973,16413.0,0.0933406446109791,6926.0,56.77,387.8225,466.2966666666666,713.0,67.94333333333333,73.0,73.81583333333333,3610.6666666666665,61232.0,4042.3333333333335,5.2875000000000005,0.06333333333333334,18.142500000000002,0.7316666666666668,12.016666666666666,1.8216666666666665,27663.333333333332,17320.666666666668,0.9641666666666667,31.16,15.930833333333332,19.85,21.587500000000002,0.8638666244284853,0.0007117301096003972,9.873333333333333,0.9600965094172283,3.7220843672456576e-05,17813.333333333332,0.10582557868585758,27328.333333333332,82.08083333333333,717.1991666666667,266.61249999999995,10852.215984848484,983.8116666666666,9.0655371035762,Alert (3-10%),0.02456756300945685,Minimal (0-0.5%),0.057242625
201101,Meskerem 2011,201101,Gmw0DJLXGtx,Tigray Region,1056251,857.0933333333332,641.4375,4769.0,52.8675,491.0,88.08,11159.0,2011,Meskerem,2018,Tigray,1,Kiremt,201523.0,17513.0,0.43,0.08,0.99,0.12,1.955,0.0,85639.0,55452.0,1.115,0.235,0.1175,0.0,6.6025,0.8880466312895858,0.0009071341411445329,11.5175,0.97735012582662,0.002896149789009167,102582.0,0.3538437542648808,85138.0,52.365,377.2419444444444,311.2333333333333,3954.0,41.708333333333336,580.6666666666666,64.81333333333333,9723.333333333334,195838.33333333334,15693.666666666666,0.9674999999999999,0.03166666666666667,2.4908333333333332,0.1125,2.0366666666666666,0.0,83780.33333333333,50015.666666666664,2.115,1.9866666666666666,0.19833333333333333,0.0,7.857499999999999,0.8668834844626199,0.000706307621657516,8.138333333333334,0.9879007322692956,0.00103177138957616,89399.0,0.3100845609222099,80880.0,46.1225,12233.973333333332,2709.9983333333334,1386.2073287037038,14943.971666666665,1078.0473712140415,Extremely Critical (>=30%),1.9549733125906628,Serious (1-3%),0.032724025000000004
201102,Tikemet 2011,201102,b3aCK1PTn5S,Federal Ministry Of Health,1000750,37.9,51.84,51221.0,90.825,5516.0,122.76,161382.0,2011,Tikemet,2018,Addis Ababa,2,Bega,2149788.0,248183.0,6.6325,0.1675,28.9275,0.62,20.3375,2.7,1208828.0,792516.0,2.8275,109.1275,36.71,62.93,27.85,0.857321853910762,0.0003682595305566935,14.63,0.9465535608359954,0.00010668598085001154,1285917.0,0.21725041351813532,1198907.0,130.2725,183.17999999999998,177.70333333333335,20564.0,232.1716666666667,2563.3333333333335,99.11500000000001,75209.66666666667,953192.0,98598.0,15.325833333333334,0.17916666666666667,41.45916666666667,1.9566666666666668,29.03333333333333,2.776666666666667,540792.6666666666,340034.0,10.11,95.07833333333333,43.61666666666667,70.68,76.645,0.8612083521091071,0.0007347181483430082,15.378333333333336,0.9398906276394916,0.0005622759966024671,498705.6666666667,0.19805469010593976,534214.3333333334,214.59083333333334,42449.223333333335,8960.5475,3046.5,51409.770833333336,1687.502735379397,Extremely Critical (>=30%),2.941259642212375,Serious (1-3%),0.026597825
201102,Tikemet 2011,201102,yY9BLUUegel,Addis Ababa City Administration,1056254,85.01,160.96,1050.0,2.6925,736.0,9.4375,10272.0,2011,Tikemet,2018,Addis Ababa,2,Bega,35771.0,10799.0,0.38,0.195,0.68,0.005,2.4975,0.06,34245.0,12041.0,0.2575,0.4025,0.0225,0.0,0.38,0.9012279075208608,3.1982942430703626e-05,2.7525,0.9762265185645157,0.0,6960.0,0.07945402298850575,34932.0,7.97,131.245,155.9716666666667,17595.0,46.31666666666666,2246.0,60.05083333333334,60070.666666666664,736458.0,88213.33333333333,2.9775000000000005,0.12083333333333335,12.999166666666667,0.2966666666666667,11.519166666666665,1.215,422441.6666666667,271092.6666666667,1.2083333333333333,44.97083333333333,16.150833333333335,31.765,14.135,0.8795997354102897,0.0004111919354402435,7.853333333333334,0.9603132138750029,7.278283728912709e-05,432236.0,0.17329458768441153,419441.3333333333,77.6575,29712.57,5951.016666666666,3814.166666666667,35663.58666666667,935.0295826960892,Extremely Critical (>=30%),1.5602403320952587,Serious (1-3%),0.026597825
201102,Tikemet 2011,201102,UFtGyqJMEZh,Afar Region,1056255,298.7658333333334,231.6375,786.0,29.3075,139.0,25.3575,1409.0,2011,Tikemet,2018,Afar,2,Bega,2620.0,2006.0,8.31,1.585,46.9175,1.05,36.03,5.47,4067.0,2190.0,0.45,58.885,35.935,52.795,10.59,0.8410922471351046,0.002683567244011652,8.0575,0.9005266620627023,0.002915082475340078,4055.0,0.40369913686806413,4031.0,16.855,190.1779166666667,195.43374999999997,786.0,17.905,139.0,14.41125,1409.0,2620.0,2006.0,4.36,0.7925,23.45875,0.525,18.125,2.735,4067.0,2190.0,0.2975,29.451249999999998,17.9675,26.3975,8.876249999999999,0.8965750938020856,0.001702600045180281,4.9174999999999995,0.9328806250531516,0.001516801715914612,4055.0,0.40369913686806413,4031.0,12.35375,798.6275,449.71500000000003,7605.025434364246,1248.3425000000002,16.41470512852213,Critical (15-30%),0.059133924518898685,Minimal (0-0.5%),0.007862825
201102,Tikemet 2011,201102,yb9NKGA8uqt,Amhara Region,1069284,50.935,154.7125,16621.0,0.305,1095.0,0.465,30594.0,2011,Tikemet,2018,Amhara,2,Bega,538669.0,50446.0,0.06,0.0,0.0,0.0,0.0,0.0,286417.0,187957.0,0.0,0.0,0.0,0.0,0.0,0.9014360617435851,0.0,0.0,0.9878052031792963,0.00018116272271497292,201052.0,0.22597636432365756,285220.0,2.52,151.57333333333332,197.29625,9808.0,12.45875,913.5,4.215,25643.5,453338.5,29932.0,0.37124999999999997,0.0,0.5575,0.0025,1.18875,0.0,208474.0,110447.0,0.02625,0.85125,0.0075,0.0,3.3825,0.9164277167119885,0.0,0.7375,0.9884206523219338,0.00017605144682757194,120985.0,0.19795079030494428,202515.5,10.02,19456.4,3922.8525,1997.5113020833332,23379.252500000002,1170.419034706651,Extremely Critical (>=30%),1.963869989575831,Serious (1-3%),0.031332625
201102,Tikemet 2011,201102,Fccw8uMlJHN,Benishangul Gumuz Regional Health Bureau,6,539.2675,587.45,342.0,80.26,28.0,63.555,1522.0,2011,Tikemet,2018,Benishangul Gumuz,2,Bega,17884.0,2684.0,16.265,0.32,49.6825,1.695,29.5875,4.15,379.0,0.0,2.3525,55.9,36.25,51.845,26.965,0.8371059774115578,0.004199418453461505,14.86,0.8862707644028796,0.002815610245401517,9309.0,0.07841873455795467,377.0,119.45,527.24625,602.8925,171.0,75.4825,15.0,63.8125,927.0,13317.5,1391.0,16.7425,0.27,50.3225,1.8137500000000002,30.8025,4.71,189.5,0.0,4.09875,53.582499999999996,34.666250000000005,54.239999999999995,26.08,0.8534434373909121,0.006733309769739697,16.05875,0.8682879775436979,0.00408826791578869,4654.5,0.07841873455795467,188.5,102.50375,606.335,125.89375,12025.866,732.22875,6.088781880656245,Alert (3-10%),0.010468580807402976,Minimal (0-0.5%),0.0457298
201102,Tikemet 2011,201102,tDoLtk2ylu4,Central Ethiopian region,1084709,1364.11,1341.4275,4520.0,495.955,157.0,98.7775,13658.0,2011,Tikemet,2018,Central Ethiopia,2,Bega,165593.0,20558.0,38.42,0.1,75.1875,3.8675,46.88,4.805,66077.0,48371.0,20.87,125.255,76.57,105.35,174.87,0.8801317443110777,0.0009410947877780189,17.7475,0.951036417938719,0.0007394786001420889,109562.0,0.09947792117705044,66107.0,408.465,1268.6754166666665,1359.36375,4085.0,470.46375,150.0,101.60125,13502.5,163514.0,16257.5,33.6075,0.1125,77.57,3.92,47.7875,4.8125,98673.0,72702.5,20.7125,123.405,76.2575,102.5975,173.555,0.86670620339576,0.0007667759307814451,18.455,0.9523984751405946,0.000665707269060212,97028.5,0.11686719302831455,99109.0,410.7975,4173.6475,773.785,2606.83675,4947.4325,189.78681729878176,Extremely Critical (>=30%),0.29682909756431813,Minimal (0-0.5%),0.04099745
201102,Tikemet 2011,201102,G9hDiPNoB7d,Dire Dawa City Administration,1056248,506.055,321.4725,255.0,92.3325,26.0,68.4175,845.0,2011,Tikemet,2018,Dire Dawa,2,Bega,2348.0,1216.0,15.95,0.12,53.555,1.5525,29.0725,4.24,6429.0,4056.0,3.0525,64.265,35.79,56.705,28.7,0.8628625295981012,0.002728349249605202,11.965,0.881819278835011,0.0016674620972533683,1328.0,0.11897590361445783,6429.0,115.2025,544.9875,394.9075,132.5,73.44375,30.5,73.07625,829.5,2115.0,703.0,12.8775,1.725,51.667500000000004,1.46625,34.8525,5.085,5004.5,2553.5,4.31875,81.035,34.41,59.705,25.814999999999998,0.848495834278032,0.0031916658262629077,13.37875,0.8806846544179513,0.0032328566017582427,709.0,0.28171017402945114,5020.0,95.88875,314.71625,129.99625,14332.43875,444.7125,3.1028390056786392,Alert (3-10%),0.00907007190245275,Minimal (0-0.5%),0.015589175
201102,Tikemet 2011,201102,moBiwh9h5Ce,Gambella Region,1056252,598.835,481.995,15.0,74.555,14.0,49.045,353.0,2011,Tikemet,2018,Gambella,2,Bega,466.0,384.0,15.8475,0.21,45.985,1.7775,32.1425,5.44,19.0,0.0,3.7775,54.325,35.39,55.745,26.735,0.8597932387516863,0.005200565498395071,14.81,0.8640073008797634,0.014337653068890384,2633.0,0.10900113938473224,0.0,84.18,466.83375,424.325,15.0,52.85125000000001,14.0,34.4225,353.0,466.0,384.0,10.16375,0.1375,30.134999999999998,0.94625,25.54625,3.5675000000000003,19.0,0.0,2.94,46.93375,28.035,47.614999999999995,18.84375,0.8770966866024295,0.003935873940096274,14.4,0.886013295699104,0.008618792727819093,1316.5,0.10900113938473224,0.0,64.25625000000001,387.99,343.14750000000004,15144.57718783647,731.1375,4.827718139184638,Alert (3-10%),0.02265811027564392,Minimal (0-0.5%),0.042674725
201102,Tikemet 2011,201102,b9nYedsL8te,Harari Region,1056249,635.7758333333334,442.1325,57.0,90.2225,35.0,72.755,682.0,2011,Tikemet,2018,Harari,2,Bega,3549.0,984.0,17.5725,0.12,49.6025,1.635,31.8675,4.73,3325.0,2427.0,2.955,71.11,33.725,56.505,29.13,0.8393616421597252,0.006515286714225311,13.5825,0.8957306248825231,0.00034188034188034193,1297.0,0.2243639167309175,3325.0,101.4175,362.47541666666666,294.24875,57.0,51.0575,35.0,37.41,682.0,1856.0,984.0,9.010000000000002,0.06,24.951249999999998,0.8175,16.38375,2.3800000000000003,3325.0,2427.0,1.4775,35.5775,16.8625,28.2525,18.8975,0.8891701390740565,0.004136492298805664,8.94125,0.9229557944761682,0.004917589276997371,1297.0,0.2243639167309175,3325.0,55.650000000000006,2728.4525,103.04,8184.091684364247,2831.4925,34.59751685589718,Extremely Critical (>=30%),0.012590279284976549,Minimal (0-0.5%),0.030429375
201102,Tikemet 2011,201102,XU2wpLlX4Vk,Oromia Region,1056258,70.205,106.895,15760.0,268.95,1826.0,167.56,59860.0,2011,Tikemet,2018,Oromia,2,Bega,813069.0,100751.0,36.785,0.2275,85.8625,4.8575,63.325,5.17,611231.0,411357.0,6.4025,158.425,81.625,110.51,108.255,0.8639442094621863,0.0010606231561016751,51.7675,0.9192258941026986,0.0011236156975394037,609457.0,0.24042713431792562,601157.0,333.7225,467.0375,443.09749999999997,7952.5,205.58625,927.0,112.00125,30683.0,411899.5,50959.5,26.47625,0.195,67.35625,3.0225,45.075,4.592499999999999,307682.5,206976.0,3.38375,111.01,54.7825,81.73750000000001,96.15625,0.8467076859119257,0.0008954619148087021,31.924999999999997,0.893236908990563,0.0011735923851272931,306997.0,0.1765283125854561,302664.0,231.83,17600.63,4892.75875,3046.5,22493.388750000002,738.3354258985721,Extremely Critical (>=30%),1.6060261775808304,Serious (1-3%),0.040659525
201102,Tikemet 2011,201102,xNUoZIrGKxQ,Sidama Region,1063606,125.3716666666667,126.785,2461.0,41.9825,135.0,35.555,8915.0,2011,Tikemet,2018,Sidama,2,Bega,104712.0,13321.0,1.2225,0.015,3.07,0.0975,1.54,0.0,43635.0,32926.0,0.7125,2.885,0.085,0.0,8.5275,0.9026460820300389,0.0,3.5625,0.9881252543342182,0.00017094017094017097,69402.0,0.12394455491196218,43581.0,31.5775,184.49666666666667,137.66625,2383.0,186.29000000000002,145.0,74.19,8738.5,106224.0,12485.0,13.97375,0.0275,38.592499999999994,2.18875,25.4275,2.5125,66347.5,52704.0,2.8525,55.011250000000004,34.144999999999996,46.31,58.85875,0.8760215991149237,0.00031301852381565494,11.1575,0.9655072716457954,9.235929446363468e-05,68149.5,0.13725965955084335,66125.0,193.29999999999998,5089.285,1094.555,1250.6761538461537,6183.84,494.43974613116967,Extremely Critical (>=30%),0.8751706000262013,Alert (0.5-1%),0.05199595
201102,Tikemet 2011,201102,PCKGSJoNHXi,Somali Region,1056250,329.72833333333335,388.455,1379.0,17.165,99.0,81.9975,3947.0,2011,Tikemet,2018,Somali,2,Bega,2934.0,3700.0,5.74,0.23,8.05,0.07,14.0725,1.63,5205.0,3907.0,0.965,21.215,22.945,33.34,11.125,0.8338718305353069,0.00048180000569600996,11.7775,0.9527444823157702,0.0001723044726955184,12978.0,0.3390352904916012,5184.0,39.9625,308.0420833333334,304.68625,858.5,17.24125,103.0,52.65875,2912.0,3193.5,2757.5,4.165,0.27,5.5275,0.04125,9.469999999999999,0.8474999999999999,5838.5,3976.0,0.5725,12.37,14.59625,17.111250000000002,11.07125,0.8324530870954208,0.0006812669708469747,9.657499999999999,0.9486661433470563,0.0019838914331948734,9289.5,0.34359370309261367,5788.5,32.51,1055.21625,714.345,7745.893277777777,1769.56125,22.84515402602694,Critical (15-30%),0.09222241701281725,Minimal (0-0.5%),0.0151235
201102,Tikemet 2011,201102,a2QIIR2UXcd,South Ethiopia Region,1084722,58.72583333333332,48.4625,3297.0,0.5925,258.0,1.955,13791.0,2011,Tikemet,2018,South Ethiopia,2,Bega,203341.0,19774.0,0.505,0.0,0.07,0.0,0.02,0.0,56949.0,30894.0,0.175,0.2075,0.0,0.0,0.035,0.9603197677927069,4.3096274498403055e-05,4.8975,0.99480148222994,0.0,148280.0,0.20047882384677637,57291.0,2.5,70.15791666666667,103.84625,3297.0,3.3087500000000003,258.0,3.58125,13791.0,203341.0,19774.0,0.5900000000000001,0.0,0.37750000000000006,0.0,1.43,0.0,56949.0,30894.0,0.2475,0.88375,8.9425,0.35125,2.2375000000000003,0.9496310750055263,0.0005877646736149915,3.2925,0.9940521016316634,3.6656891495601173e-06,148280.0,0.20047882384677637,57291.0,5.98,21415.015,3265.9300000000003,1521.381996864247,24680.945,1622.2713986934525,Extremely Critical (>=30%),2.1466863724767866,Serious (1-3%),0.035368375
